trip_id,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_per_room_usd,duration_hours,price,is_weekend_checkin,season,hotel_brand,hotel_city,log_price
519853-6465d2ebb492429fb9fdfd1689280d20,Banyan Tree  - chicago,2,1,2023-07-25 11:27:17.775,2023-07-27 11:00:00,290,47.5450625,580,0,Summer,Banyan Tree ,Chicago,6.364750756851911
539221-a72802fb2be44597afab005f30cf89d6,Rosewood - chicago,2,1,2023-07-29 12:28:04.890,2023-07-31 11:00:00,120,46.531974999999996,240,1,Summer,Rosewood,Chicago,5.484796933490655
552414-aa8b4aa9901e498381c3aab053038521,Rosewood - los angeles,5,1,2023-06-10 11:29:55.860,2023-06-15 11:00:00,123,119.50115000000001,615,1,Summer,Rosewood,Los Angeles,6.423246963533519
464597-cb4d1d83ac8b424681d90cf6b5a81eb8,Crowne Plaza - new york,9,3,2023-06-21 11:00:00.000,2023-06-30 11:00:00,227,216.0,6129,0,Summer,Crowne Plaza,New York,8.720950028930258
549377-7d80ae9a8a3b4843ba4c3159d01d18d8,Extended Stay  - fresno,7,1,2023-04-16 11:00:00.000,2023-04-23 11:00:00,173,168.0,1211,1,Spring,Extended Stay ,Fresno,7.10002716662926
780167-006179ba70de4a6f8ff8d2e0d42b0688,Aman Resorts - denver,1,2,2023-05-02 11:43:54.615,2023-05-03 11:00:00,110,23.2681625,220,0,Spring,Aman Resorts,Denver,5.3981627015177525
581005-aff1c1229f514f96a4ccc682515c3837,Crowne Plaza - new york,9,1,2023-04-24 12:49:48.990,2023-05-03 11:00:00,206,214.169725,1854,0,Spring,Crowne Plaza,New York,7.5256399750415355
517076-ba1d342270894597844aa72212c0ccd0,Starwood  - fort worth,13,2,2023-02-19 11:00:00.000,2023-03-04 11:00:00,57,312.0,1482,1,Winter,Starwood ,Fort Worth,7.301822342137932
516528-ab5f86baf5134f888f62c8f42ca5eb79,Best Western - edmonton,2,1,2023-01-18 16:26:59.775,2023-01-20 11:00:00,388,42.5500625,776,0,Winter,Best Western,Edmonton,6.655440350367647
519014-a2a1cb149eb3411bb300504c90e60227,Aman Resorts - ottawa,2,1,2023-01-24 13:34:48.810,2023-01-26 11:00:00,193,45.419775,386,0,Winter,Aman Resorts,Ottawa,5.958424693029782
546529-b439bc8f39324d6bb429e422185bc5f9,InterContinental  - indianapolis,2,1,2023-02-16 21:11:28.050,2023-02-18 11:00:00,126,37.808875,252,0,Winter,InterContinental ,Indianapolis,5.53338948872752
609230-ca3bb438c05749f2a09dc2867c72f5ad,Fairmont - el paso,2,2,2023-03-04 12:03:44.460,2023-03-06 11:00:00,97,46.937650000000005,388,1,Spring,Fairmont,El Paso,5.963579343618446
595087-e901b406fb3644628fd442c9183f6eb8,NH Hotel  - new york,5,1,2023-04-06 13:58:03.945,2023-04-11 11:00:00,197,117.0322375,985,0,Spring,NH Hotel ,New York,6.893656354602635
555257-eeb9f55f11504e129060ca27abcfa9f1,InterContinental  - hamilton,5,1,2023-04-15 18:43:38.550,2023-04-20 11:00:00,31,112.272625,155,1,Spring,InterContinental ,Hamilton,5.049856007249537
522981-ffe143e97a45444cbf95489094ccda4a,Hilton - louisville,5,1,2023-02-17 18:39:09.720,2023-02-22 11:00:00,367,112.3473,1835,1,Winter,Hilton,Louisville,7.515344571180436
488462-6f9e5a872d7648808bad9d5d00140f54,Four Seasons - indianapolis,7,1,2023-04-07 18:53:54.600,2023-04-14 11:00:00,109,160.10150000000002,763,1,Spring,Four Seasons,Indianapolis,6.638567789166521
626645-a17ab21cd5b2483a9c99aeb147a320d7,Choice Hotels - louisville,4,3,2023-03-17 11:50:00.375,2023-03-21 11:00:00,221,95.1665625,2652,1,Spring,Choice Hotels,Louisville,7.88344635413774
618535-397d0327026646a0bed18007d03bf1a5,Radisson  - los angeles,5,2,2023-04-08 16:38:28.185,2023-04-13 11:00:00,97,114.3588375,970,1,Spring,Radisson ,Los Angeles,6.878326468291325
520532-c1d88a0b0f464ac594fe61dd80ac8806,Fairmont - fort worth,3,1,2023-03-20 11:25:56.775,2023-03-23 11:00:00,57,71.56756250000001,171,0,Spring,Fairmont,Fort Worth,5.147494476813453
552345-8daf20225d91466fba925f4f938765c6,Shangri-La - louisville,2,1,2023-06-08 16:57:33.435,2023-06-10 11:00:00,228,42.0407125,456,0,Summer,Shangri-La,Louisville,6.124683390894205
624636-2727e232ef914e71b565440ddbb99a70,Rosewood - san francisco,4,1,2023-04-08 17:45:55.710,2023-04-12 11:00:00,129,89.23452499999999,516,1,Spring,Rosewood,San Francisco,6.248042874508429
532607-c18b5da02e30401793872c65d0fee7ed,Fairmont - vancouver,2,1,2023-02-19 22:02:54.645,2023-02-21 11:00:00,123,36.951487500000006,246,1,Winter,Fairmont,Vancouver,5.5093883366279774
525265-cdbef11220b845788d5cc1269aae7db4,Choice Hotels - phoenix,4,2,2023-02-15 16:06:31.050,2023-02-19 11:00:00,107,90.891375,856,0,Winter,Choice Hotels,Phoenix,6.75343791859778
557005-6f6fe8fc5d3d448399f2497bd1f77e68,Accor - montreal,3,1,2023-02-02 09:43:29.595,2023-02-05 11:00:00,203,73.2751125,609,0,Winter,Accor,Montreal,6.413458957167357
538260-7f9b83d9d7eb418a8a217f5f4da3c76d,Best Western - new york,3,1,2023-05-27 18:19:04.890,2023-05-30 11:00:00,360,64.681975,1080,1,Spring,Best Western,New York,6.985641817639208
596820-d1ba0c63e30946d1949c692514e3f09a,Four Seasons - milwaukee,3,1,2023-06-08 15:14:57.705,2023-06-11 11:00:00,158,67.75063750000001,474,0,Summer,Four Seasons,Milwaukee,6.163314804034641
603515-74587881d56a459381ca2a699c0f68c5,Fairmont - oklahoma city,6,1,2023-05-30 11:00:00.000,2023-06-05 11:00:00,492,144.0,2952,0,Spring,Fairmont,Oklahoma City,7.990576881743923
539611-5f6fda36935248f08cf93145423a8154,Choice Hotels - dallas,4,1,2023-02-21 18:46:41.160,2023-02-25 11:00:00,59,88.2219,236,0,Winter,Choice Hotels,Dallas,5.4680601411351315
513967-f13df2934adb4351a644ea4f876fc3e6,Hyatt - columbus,2,1,2023-02-12 18:21:11.250,2023-02-14 11:00:00,371,40.646875,742,1,Winter,Hyatt,Columbus,6.610696044717759
512060-6063eeafedf146b78b644f5564fe4ba3,Starwood  - new york,6,1,2023-03-22 11:00:00.000,2023-03-28 11:00:00,93,144.0,558,0,Spring,Starwood ,New York,6.326149473155099
583526-c55abc3abba2415eb207b0160b8a84c1,Extended Stay  - chicago,4,1,2023-06-27 14:41:16.710,2023-07-01 11:00:00,61,92.31202499999999,244,0,Summer,Extended Stay ,Chicago,5.501258210544727
543928-e527675966fb4bd2aa0e129d4fd3a46d,Extended Stay  - columbus,6,1,2023-01-30 20:00:27.360,2023-02-05 11:00:00,98,134.9924,588,0,Winter,Extended Stay ,Columbus,6.3784261836515865
647674-a4a6b86c4f1b4929b26255d55d3115b3,Banyan Tree  - phoenix,2,1,2023-04-03 11:55:17.445,2023-04-05 11:00:00,130,47.0784875,260,0,Spring,Banyan Tree ,Phoenix,5.564520407322694
572479-7b9ddc0556d14f2fa7a230702bc3eccc,Crowne Plaza - jacksonville,3,1,2023-02-09 14:12:59.805,2023-02-12 11:00:00,47,68.7833875,141,0,Winter,Crowne Plaza,Jacksonville,4.955827057601261
589995-212e100029524bbc89cec27201a04386,Crowne Plaza - louisville,0,1,2023-05-17 11:18:47.745,2023-05-17 11:00:00,145,-0.31326249999999994,0,0,Spring,Crowne Plaza,Louisville,0.0
520358-6b73fc5cba2a401da0fb126e8ae5576c,Hilton - winnipeg,5,1,2023-01-29 20:41:31.290,2023-02-03 11:00:00,164,110.307975,820,1,Winter,Hilton,Winnipeg,6.710523109452428
570600-e4dec4186da84b928d1aef4d0d5ff1ac,Starwood  - singapore,11,1,2023-11-22 12:36:24.480,2023-12-03 11:00:00,283,262.3932,3113,0,Autumn,Starwood ,Singapore,8.043663352393944
541389-229a60dafeda421888a71472c16c33c3,Best Western - los angeles,3,1,2023-02-15 12:57:17.280,2023-02-18 11:00:00,71,70.0452,213,0,Winter,Best Western,Los Angeles,5.365976015021851
534742-16907ca2fa984d23b4c4034d1de0e984,Extended Stay  - san antonio,4,1,2023-08-11 11:00:00.000,2023-08-15 11:00:00,127,96.0,508,1,Summer,Extended Stay ,San Antonio,6.2324480165505225
520851-8b580173d5ef47a68a5394a4a4dfedab,InterContinental  - new york,3,1,2023-05-23 12:10:12.720,2023-05-26 11:00:00,112,70.8298,336,0,Spring,InterContinental ,New York,5.820082930352362
518526-a9a39955045f4bb3aa0f604a532c0ab9,Marriott  - los angeles,3,1,2023-01-13 20:58:03.945,2023-01-16 11:00:00,319,62.0322375,957,1,Winter,Marriott ,Los Angeles,6.86484777797086
522634-89ade425f5c246358edf205991219ad8,Hilton - new york,6,1,2023-06-27 11:00:00.000,2023-07-03 11:00:00,380,144.0,2280,0,Summer,Hilton,New York,7.732369222284388
512671-99f6f3db6e4f422fbe9d79b1c1d89de3,Accor - houston,2,1,2023-07-28 13:32:13.515,2023-07-30 11:00:00,83,45.462912499999995,166,1,Summer,Accor,Houston,5.117993812416755
510754-80858e6061ea4d42b49bd9861e0f1bde,Hilton - vancouver,3,1,2023-01-28 15:41:13.425,2023-01-31 11:00:00,114,67.3129375,342,1,Winter,Hilton,Vancouver,5.83773044716594
524722-f47f4efb29764717b4b9cbe7640c435b,NH Hotel  - los angeles,1,1,2023-01-18 11:30:05.490,2023-01-19 11:00:00,90,23.498475,90,0,Winter,NH Hotel ,Los Angeles,4.51085950651685
539953-6337f8f7233b488881354e89c624c5f7,Banyan Tree  - houston,5,1,2023-02-22 20:51:41.400,2023-02-27 11:00:00,196,110.1385,980,0,Winter,Banyan Tree ,Houston,6.8885724595653635
518694-f2e3d525073d4564840ae097ad25cbe2,Accor - montreal,3,1,2023-01-26 16:59:51.540,2023-01-29 11:00:00,458,66.00234999999999,1374,0,Winter,Accor,Montreal,7.226209010100671
530463-b97e0a4e7dd94fbeaa89e1960b54c152,Aman Resorts - los angeles,2,3,2023-05-22 17:55:16.320,2023-05-24 11:00:00,86,41.0788,516,0,Spring,Aman Resorts,Los Angeles,6.248042874508429
650055-6791697dec8c4c3aaa26d75bc294806b,Wyndham - los angeles,1,1,2023-03-14 13:57:24.300,2023-03-15 11:00:00,364,21.04325,364,0,Spring,Wyndham,Los Angeles,5.8998973535824915
563544-cf77cc150eb44f11a5ac55aa8b5266bd,Radisson  - dallas,4,1,2023-03-09 17:46:25.950,2023-03-13 11:00:00,152,89.226125,608,0,Spring,Radisson ,Dallas,6.411818267709897
515344-6d3de516828941028d0b7e4a26bd26d9,Conrad  - san antonio,2,1,2023-03-04 12:10:05.205,2023-03-06 11:00:00,183,46.8318875,366,1,Spring,Conrad ,San Antonio,5.905361848054571
539221-ee82de75d6a6455e90f831457f94cad4,Accor - los angeles,2,1,2023-02-08 20:58:03.945,2023-02-10 11:00:00,297,38.0322375,594,0,Winter,Accor,Los Angeles,6.38856140554563
631970-609ad1b6defb47f29404e095ba4ebf2b,Extended Stay  - san antonio,2,1,2023-03-13 16:14:22.740,2023-03-15 11:00:00,70,42.76035,140,0,Spring,Extended Stay ,San Antonio,4.948759890378168
530188-720576dc616a4fe8a03f3385a5fb5097,Starwood  - portland,1,3,2023-06-10 12:27:09.495,2023-06-11 11:00:00,103,22.547362500000002,309,1,Summer,Starwood ,Portland,5.736572297479192
625400-ce948bf4ea2b44b0bc6231ba408b2b9a,Choice Hotels - los angeles,3,1,2023-03-10 13:23:04.875,2023-03-13 11:00:00,354,69.6153125,1062,1,Spring,Choice Hotels,Los Angeles,6.968850378341948
527130-5d3542ceaf954e7881c64b033ef0f306,Best Western - el paso,15,1,2023-03-08 11:00:00.000,2023-03-23 11:00:00,146,360.0,2190,0,Spring,Best Western,El Paso,7.692113339595466
529781-25257f7aec1c453a8804da3cdaf772ee,Marriott  - oklahoma city,5,2,2023-03-30 11:00:00.000,2023-04-04 11:00:00,73,120.0,730,0,Spring,Marriott ,Oklahoma City,6.594413459749778
614412-cfd1b86ca0c04c29902dfb1f55260bbd,Crowne Plaza - new york,2,1,2023-03-16 15:28:41.655,2023-03-18 11:00:00,143,43.5217625,286,0,Spring,Crowne Plaza,New York,5.659482215759621
569792-6a2d00d813bc43c486e96911eeb9349c,Shangri-La - ottawa,1,1,2023-02-09 11:28:03.090,2023-02-10 11:00:00,58,23.532475,58,0,Winter,Shangri-La,Ottawa,4.07753744390572
511148-d7401c010d5f4732a3519ba42dd2abbe,Choice Hotels - fresno,11,1,2023-01-31 11:00:00.000,2023-02-11 11:00:00,80,264.0,880,0,Winter,Choice Hotels,Fresno,6.78105762593618
608520-2672daf3984345c2bf40c10689747722,Banyan Tree  - portland,2,1,2023-04-08 15:07:09.660,2023-04-10 11:00:00,97,43.880649999999996,194,1,Spring,Banyan Tree ,Portland,5.272999558563747
583931-7ebea507a5844b6993c950de5a558d7f,Choice Hotels - tucson,5,1,2023-04-03 11:00:00.000,2023-04-08 11:00:00,46,120.0,230,0,Spring,Choice Hotels,Tucson,5.442417710521793
562612-f0024613ff1144668a1ce2e9ba6deac1,Choice Hotels - dallas,3,1,2023-04-26 11:35:47.805,2023-04-29 11:00:00,143,71.40338750000001,429,0,Spring,Choice Hotels,Dallas,6.063785208687608
525844-6ec94a9f7db84454b9f70cbd5a116c3e,Extended Stay  - new york,3,1,2023-03-05 11:49:54.570,2023-03-08 11:00:00,115,71.168175,345,1,Spring,Extended Stay ,New York,5.846438775057724
548113-078feac7bd954d64a8566ff2174e7b8b,Four Seasons - los angeles,3,1,2023-06-01 11:48:21.285,2023-06-04 11:00:00,104,71.1940875,312,0,Summer,Four Seasons,Los Angeles,5.746203190540153
559277-ad9997d6f06c4b6ea2e8e3e869f624b9,Hyatt - dallas,4,1,2023-05-07 11:00:00.000,2023-05-11 11:00:00,186,96.0,744,1,Spring,Hyatt,Dallas,6.61338421837956
542358-dfe9f3695e1a4f51b8655314964297ee,Conrad  - new york,9,1,2023-06-17 11:00:00.000,2023-06-26 11:00:00,214,216.0,1926,1,Summer,Conrad ,New York,7.563719668414366
511902-945525edd2e6483dafc416ceabb94f55,Aman Resorts - seattle,4,1,2023-03-08 21:32:27.960,2023-03-12 11:00:00,168,85.4589,672,0,Spring,Aman Resorts,Seattle,6.511745329644728
546064-1d5c580ddc4141fbbf14e9374183466d,Fairmont - houston,4,1,2023-03-13 12:16:18.300,2023-03-17 11:00:00,88,94.72825,352,0,Spring,Fairmont,Houston,5.8664680569332965
521109-a0c37b0636ae4a4890468831c8bfb4b5,Rosewood - san francisco,8,1,2023-01-29 13:57:45.720,2023-02-06 11:00:00,135,189.03730000000002,1080,1,Winter,Rosewood,San Francisco,6.985641817639208
541454-f40cc7d072494d3fa3ad974f51ad00cb,Wyndham - new york,0,1,2023-04-21 10:22:30.720,2023-04-21 11:00:00,308,0.6248,0,1,Spring,Wyndham,New York,0.0
552613-b9f597b3b52b4c8189f42aeecb456984,Aman Resorts - nashville,0,1,2023-05-02 10:23:17.430,2023-05-02 11:00:00,203,0.6118250000000001,0,0,Spring,Aman Resorts,Nashville,0.0
548568-7c5ed660564b426e85da9ca6b7a95db4,InterContinental  - fort worth,2,1,2023-06-30 11:39:16.290,2023-07-02 11:00:00,323,47.345475,646,1,Summer,InterContinental ,Fort Worth,6.472346294500901
552366-e21c89c6a1d4414fb002d8c7ba16e72d,Shangri-La - ottawa,3,4,2023-02-22 13:32:21.030,2023-02-25 11:00:00,41,69.460825,492,0,Winter,Shangri-La,Ottawa,6.20050917404269
552366-2953e8052d3042b8bb77584e42fe3441,Crowne Plaza - new york,1,1,2023-02-05 21:50:15.945,2023-02-06 11:00:00,420,13.1622375,420,1,Winter,Crowne Plaza,New York,6.042632833682381
553017-456a03b409c943388f3b26998770ec5f,Extended Stay  - austin,6,2,2023-03-16 11:00:00.000,2023-03-22 11:00:00,387,144.0,4644,0,Spring,Extended Stay ,Austin,8.443546651247939
496408-fdf2615fc8704f97a3ae140f99863499,Rosewood - calgary,2,1,2023-01-17 19:04:16.590,2023-01-19 11:00:00,528,39.928725,1056,0,Winter,Rosewood,Calgary,6.963189985870238
515274-481dfb89f0b44f94837ac075f9128a1c,Four Seasons - chicago,3,1,2023-04-04 11:00:00.000,2023-04-07 11:00:00,248,72.0,744,0,Spring,Four Seasons,Chicago,6.61338421837956
519285-1b243793ecb44f62abefeb1239d6eb7d,Radisson  - new york,2,1,2023-01-16 16:55:24.465,2023-01-18 11:00:00,90,42.0765375,180,0,Winter,Radisson ,New York,5.198497031265826
549611-413bf55a6e414742928050b84f0336cd,NH Hotel  - phoenix,1,1,2023-05-28 13:21:21.420,2023-05-29 11:00:00,67,21.64405,67,1,Spring,NH Hotel ,Phoenix,4.219507705176107
488410-05f3434efa554b1089db0447f48e17a4,Best Western - memphis,1,1,2023-05-05 17:56:12.885,2023-05-06 11:00:00,58,17.063087499999998,58,1,Spring,Best Western,Memphis,4.07753744390572
557525-b21410a40b3242d78a93cef945fe416e,Hilton - los angeles,2,1,2023-03-29 17:22:02.730,2023-03-31 11:00:00,383,41.632574999999996,766,0,Spring,Hilton,Los Angeles,6.642486801367256
550300-934a6e96c01540f5a63ee9b9c206c3ac,Accor - houston,2,1,2023-03-11 13:29:35.610,2023-03-13 11:00:00,178,45.506775000000005,356,1,Spring,Accor,Houston,5.877735781779639
485780-d26debae2b9e44449cd09644b79eef1a,Marriott  - indianapolis,6,1,2023-03-04 11:30:26.370,2023-03-10 11:00:00,168,143.492675,1008,1,Spring,Marriott ,Indianapolis,6.9167150203536085
630178-4357e540637741ce93cc1f56597f63c0,Wyndham - san antonio,4,1,2023-03-25 18:55:24.240,2023-03-29 11:00:00,329,88.0766,1316,1,Spring,Wyndham,San Antonio,7.183111701743281
523290-4dee7cf054e442aaa0278c3c4c2ae73b,Rosewood - new york,5,2,2023-03-27 11:00:00.000,2023-04-01 11:00:00,388,120.0,3880,0,Spring,Rosewood,New York,8.263848131368906
517150-facefe5862c44b9eb839e6c4177c5687,Radisson  - san francisco,7,1,2023-05-28 14:15:15.255,2023-06-04 11:00:00,66,164.7457625,462,1,Spring,Radisson ,San Francisco,6.137727054086234
553219-7107cafa5de54961b4194bdbaceba857,Rosewood - tucson,10,1,2023-03-31 15:52:19.605,2023-04-10 11:00:00,118,235.1278875,1180,1,Spring,Rosewood,Tucson,7.074116816197362
519014-058efbff456946a48fa9dbb42fdbf6db,Extended Stay  - new york,16,1,2023-03-27 11:00:00.000,2023-04-12 11:00:00,158,384.0,2528,0,Spring,Extended Stay ,New York,7.835579246669965
515751-f4182aa614f84c03ad9980300777f633,Four Seasons - columbus,1,1,2023-06-10 10:58:09.975,2023-06-11 11:00:00,132,24.0305625,132,1,Summer,Four Seasons,Columbus,4.890349128221754
550887-c77c6ac29dba4d38a191ef60d5499e1c,Hyatt - louisville,25,1,2023-03-09 11:00:00.000,2023-04-03 11:00:00,185,600.0,4625,0,Spring,Hyatt,Louisville,8.439447842791385
586701-ef657c2e7c7b4c6f9d7303e9e356224f,Aman Resorts - detroit,4,1,2023-07-11 15:53:45.240,2023-07-15 11:00:00,441,91.1041,1764,0,Summer,Aman Resorts,Detroit,7.475905969367397
504936-92b882246a91494eab25db0530242d68,Hyatt - fort worth,11,1,2023-07-08 11:00:00.000,2023-07-19 11:00:00,219,264.0,2409,1,Summer,Hyatt,Fort Worth,7.787382026484701
652040-2a5d7eef0adc4c7780e6171193cc205d,Wyndham - los angeles,3,1,2023-03-22 11:25:39.495,2023-03-25 11:00:00,85,71.5723625,255,0,Spring,Wyndham,Los Angeles,5.545177444479562
477730-11d7d7e11ef8433ea782e7c4375157a1,Four Seasons - toronto,5,1,2023-03-18 22:21:38.250,2023-03-23 11:00:00,65,108.639375,325,1,Spring,Four Seasons,Toronto,5.786897381366708
541752-c4d2a4f2ad9a48f88a33054baf823806,NH Hotel  - jacksonville,16,1,2023-02-20 18:39:42.435,2023-03-08 11:00:00,59,376.3382125,944,0,Winter,NH Hotel ,Jacksonville,6.851184927493743
537181-74c3e84237aa43328ce09608a5ceb26d,InterContinental  - denver,5,1,2023-02-08 10:43:54.615,2023-02-13 11:00:00,52,120.2681625,260,0,Winter,InterContinental ,Denver,5.564520407322694
603345-7193129988c440578e03e690404036aa,Best Western - calgary,2,1,2023-03-07 10:38:52.620,2023-03-09 11:00:00,165,48.35205,330,0,Spring,Best Western,Calgary,5.802118375377063
517397-fd14f8df87f54c159a3850daa0939307,Wyndham - los angeles,1,1,2023-03-20 11:06:39.780,2023-03-21 11:00:00,347,23.88895,347,0,Spring,Wyndham,Los Angeles,5.8522024797744745
623077-9e2cafe911534e7083ab1c3f17c9ee72,Conrad  - new york,5,1,2023-04-17 11:00:00.000,2023-04-22 11:00:00,157,120.0,785,0,Spring,Conrad ,New York,6.666956792429207
595184-cce46e969dcc446aba9fd46994469156,InterContinental  - louisville,0,1,2023-03-08 09:59:12.075,2023-03-08 11:00:00,155,1.0133125,0,0,Spring,InterContinental ,Louisville,0.0
542937-8c4c145e32f4416cad76f563d36f0cfa,Four Seasons - louisville,1,1,2023-02-05 10:37:17.175,2023-02-06 11:00:00,269,24.378562499999997,269,1,Winter,Four Seasons,Louisville,5.598421958998375
538167-8a6e84fc0ee1482bb5336b1990c66b14,Wyndham - houston,4,2,2023-02-10 11:38:23.730,2023-02-14 11:00:00,81,95.36007500000001,648,1,Winter,Wyndham,Houston,6.47543271670409
496332-15f7f3ea55d8456ebb57dbd5f9b7b8dc,Banyan Tree  - ottawa,2,2,2023-04-08 10:39:27.540,2023-04-10 11:00:00,291,48.342349999999996,1164,1,Spring,Banyan Tree ,Ottawa,7.060476365999801
560854-629e86f47e8d401faf19e10a246ec18b,Starwood  - houston,3,1,2023-06-03 15:51:43.200,2023-06-06 11:00:00,64,67.13799999999999,192,1,Summer,Starwood ,Houston,5.262690188904886
541505-c34bfa76744f4f7a881beebb47674932,Four Seasons - seattle,1,1,2023-03-12 10:55:55.155,2023-03-13 11:00:00,147,24.068012500000002,147,1,Spring,Four Seasons,Seattle,4.997212273764115
500493-53109fe2ca344b7ca633d293ee8230cf,Extended Stay  - new york,7,2,2023-02-14 11:00:00.000,2023-02-21 11:00:00,490,168.0,6860,0,Winter,Extended Stay ,New York,8.833608482690892
537560-faf1c15b30014e89a7c2a59670ce0884,Aman Resorts - louisville,1,1,2023-04-26 11:18:47.745,2023-04-27 11:00:00,235,23.6867375,235,0,Spring,Aman Resorts,Louisville,5.4638318050256105
541112-809e7555881d4096bb8ea2dc25f8e7ec,Crowne Plaza - winnipeg,5,1,2023-03-29 11:00:00.000,2023-04-03 11:00:00,47,120.0,235,0,Spring,Crowne Plaza,Winnipeg,5.4638318050256105
583297-de3894861c1447e29bd70ff9e2da4ea7,InterContinental  - philadelphia,3,1,2023-03-13 13:49:13.530,2023-03-16 11:00:00,204,69.179575,612,0,Spring,InterContinental ,Philadelphia,6.418364935936212
531650-63fbe71fe7d0453ca1f0fad3809e9e50,Accor - san antonio,2,1,2023-02-12 11:00:00.000,2023-02-14 11:00:00,312,48.0,624,1,Winter,Accor,San Antonio,6.437751649736401
532390-5806a6f492e044009a6d24809bca0968,Radisson  - indianapolis,3,1,2023-04-15 16:21:25.425,2023-04-18 11:00:00,223,66.6429375,669,1,Spring,Radisson ,Indianapolis,6.507277712385012
570226-e80ed687452343eaa459740be32d3aa1,NH Hotel  - nashville,5,1,2023-03-14 14:07:39.810,2023-03-19 11:00:00,76,116.872275,380,0,Spring,NH Hotel ,Nashville,5.942799375126701
551430-42bd523d363e427ea0cb748078614199,Wyndham - toronto,4,2,2023-02-17 13:11:38.310,2023-02-21 11:00:00,162,93.806025,1296,1,Winter,Wyndham,Toronto,7.167809184316444
530687-3923f7be4a7e4ca78913d84ddec4819d,Banyan Tree  - jacksonville,3,2,2023-01-20 15:24:28.305,2023-01-23 11:00:00,233,67.5921375,1398,1,Winter,Banyan Tree ,Jacksonville,7.243512974665482
517150-2a71e129f462495e91d85e8da550a9ee,Four Seasons - los angeles,2,1,2023-04-03 20:00:18.360,2023-04-05 11:00:00,63,38.9949,126,0,Spring,Four Seasons,Los Angeles,4.844187086458591
528455-ec0c470e99814114b34d58c721a0caed,NH Hotel  - columbus,4,1,2023-03-15 13:00:30.285,2023-03-19 11:00:00,94,93.99158750000001,376,0,Spring,NH Hotel ,Columbus,5.932245187448011
594644-adf5a6a452fe437e99e332b9c072d130,NH Hotel  - las vegas,5,1,2023-02-21 18:30:42.525,2023-02-26 11:00:00,381,112.4881875,1905,0,Winter,NH Hotel ,Las Vegas,7.552762084214147
551622-54bfd9450d2a45eb971dde04950753c2,NH Hotel  - amsterdam,11,1,2023-09-23 03:22:15.645,2023-10-04 11:00:00,315,271.6289875,3465,1,Autumn,NH Hotel ,Amsterdam,8.150756470275551
552314-9309ef17ab3d475cabf08a37f2acd2fe,Accor - indianapolis,3,1,2023-03-18 15:34:40.080,2023-03-21 11:00:00,137,67.4222,411,1,Spring,Accor,Indianapolis,6.021023349349527
522402-db0ddd91619a4809bc63ae7f81d09a78,Rosewood - dallas,1,1,2023-03-30 09:29:28.995,2023-03-31 11:00:00,119,25.5086125,119,0,Spring,Rosewood,Dallas,4.787491742782046
497225-3a12eb543f424b36856d9f5c1549f321,Wyndham - los angeles,5,1,2023-02-26 13:41:54.915,2023-03-03 11:00:00,307,117.30141250000001,1535,1,Winter,Wyndham,Los Angeles,7.336936913707618
542760-e72097d7cb514b6ca66f4e83dc7980b8,Aman Resorts - fresno,3,2,2023-01-26 09:25:15.420,2023-01-29 11:00:00,53,73.57905000000001,318,0,Winter,Aman Resorts,Fresno,5.765191102784844
515478-dc674b32983845da9aeb9f2e80acfd4b,Banyan Tree  - baltimore,3,1,2023-01-26 12:34:32.700,2023-01-29 11:00:00,73,70.42425,219,0,Winter,Banyan Tree ,Baltimore,5.393627546352361
380757-ee559df608bd4af7af6f36fe94728595,Wyndham - montreal,2,1,2023-07-11 17:59:51.540,2023-07-13 11:00:00,253,41.00235,506,0,Summer,Wyndham,Montreal,6.2285110035911835
539010-dd967acc3653402eaafc85e7277d3369,Shangri-La - denver,9,1,2023-06-22 11:00:00.000,2023-07-01 11:00:00,297,216.0,2673,0,Summer,Shangri-La,Denver,7.891330757661889
428858-d4a4808259784792bdaca43f5b9a182e,Fairmont - moscow,11,1,2023-11-22 22:19:56.820,2023-12-03 11:00:00,151,252.66755,1661,0,Autumn,Fairmont,Moscow,7.415776975415394
531663-02f0f4025c944feebbf88c9d532023de,Best Western - nashville,2,1,2023-02-08 09:21:21.825,2023-02-10 11:00:00,44,49.6439375,88,0,Winter,Best Western,Nashville,4.48863636973214
529406-77c77111360041c2a8c17b98e5fb826a,Marriott  - chicago,1,1,2023-04-15 10:27:17.775,2023-04-16 11:00:00,142,24.5450625,142,1,Spring,Marriott ,Chicago,4.962844630259907
522364-4689689abf614de583e1b60edfc5ffd2,Starwood  - jacksonville,3,1,2023-01-17 18:09:21.960,2023-01-20 11:00:00,24,64.8439,72,0,Winter,Starwood ,Jacksonville,4.290459441148391
528020-75846de4dc12476c95a9f533b8bfc20f,Hyatt - toronto,15,1,2023-01-29 12:11:25.890,2023-02-13 11:00:00,99,358.809475,1485,1,Winter,Hyatt,Toronto,7.303843225277705
595026-618bf3ce235141ac9337859bb07e26b5,Conrad  - fort worth,6,2,2023-04-17 11:00:00.000,2023-04-23 11:00:00,303,144.0,3636,0,Spring,Conrad ,Fort Worth,8.19891444498699
604688-fc35c76a8783476f8ffecdf86cff571c,InterContinental  - nashville,5,1,2023-06-30 12:57:02.700,2023-07-05 11:00:00,270,118.04925,1350,1,Summer,InterContinental ,Nashville,7.208600337960199
